school,conference,athletics_domain,platform,url_2026,url_2025,url_2024,url_2023,url_2022,notes
Huntingdon College,Collegiate Conference of the South,huntingdonhawks.com,presto,https://huntingdonhawks.com/sports/bsb/2025-26/teams/huntingdon?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://huntingdonhawks.com/sports/bsb/2024-25/teams/huntingdon?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://huntingdonhawks.com/sports/bsb/2023-24/teams/huntingdon?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://huntingdonhawks.com/sports/bsb/2022-23/teams/huntingdon?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://huntingdonhawks.com/sports/baseball/stats/2022,best guess; domain unverified
LaGrange College,Collegiate Conference of the South,lagrangepanthers.com,sidearm,https://lagrangepanthers.com/sports/baseball/stats/2026,https://lagrangepanthers.com/sports/baseball/stats/2025,https://lagrangepanthers.com/sports/baseball/stats/2024,https://lagrangepanthers.com/sports/baseball/stats/2023,https://lagrangepanthers.com/sports/baseball/stats/2022,best guess; domain unverified
Maryville College (TN),Collegiate Conference of the South,mcscots.com,unknown,https://mcscots.com/sports/baseball/stats/2026,https://mcscots.com/sports/baseball/stats/2025,https://mcscots.com/sports/baseball/stats/2024,https://mcscots.com/sports/baseball/stats/2023,https://mcscots.com/sports/baseball/stats/2022,best guess; domain and platform unverified
Piedmont University,Collegiate Conference of the South,piedmontlions.com,sidearm,https://piedmontlions.com/sports/baseball/stats/2026,https://piedmontlions.com/sports/baseball/stats/2025,https://piedmontlions.com/sports/baseball/stats/2024,https://piedmontlions.com/sports/baseball/stats/2023,https://piedmontlions.com/sports/baseball/stats/2022,best guess; domain unverified
Christopher Newport University,Coast to Coast,cnusports.com,sidearm,https://cnusports.com/sports/baseball/stats/2026,https://cnusports.com/sports/baseball/stats/2025,https://cnusports.com/sports/baseball/stats/2024,https://cnusports.com/sports/baseball/stats/2023,https://cnusports.com/sports/baseball/stats/2022,best guess; domain unverified but well known
Johnson & Wales University-Charlotte,Coast to Coast,jwucharlotteathletics.com,sidearm,https://charlotte.jwuathletics.com/sports/baseball/stats/2026,,,,,new program; first season ~2026 so older URLs do not exist; domain unverified
University of Mary Washington,Coast to Coast,umweagles.com,sidearm,https://umweagles.com/sports/baseball/stats/2026,https://umweagles.com/sports/baseball/stats/2025,https://umweagles.com/sports/baseball/stats/2024,https://umweagles.com/sports/baseball/stats/2023,https://umweagles.com/sports/baseball/stats/2022,best guess; domain unverified but well known
Regent University,Coast to Coast,regentroyals.com,unknown,https://regentroyals.com/sports/baseball/stats/2026,,,,,first varsity season 2026; older URLs do not exist; domain unverified
Salisbury University,Coast to Coast,suseagulls.com,sidearm,https://suseagulls.com/sports/baseball/stats/2026,https://suseagulls.com/sports/baseball/stats/2025,https://suseagulls.com/sports/baseball/stats/2024,https://suseagulls.com/sports/baseball/stats/2023,https://suseagulls.com/sports/baseball/stats/2022,best guess; domain unverified but well known
East Texas Baptist University,American Southwest Conference,etbutigers.com,sidearm,https://goetbutigers.com/sports/baseball/stats/2026,https://goetbutigers.com/sports/baseball/stats/2025,https://goetbutigers.com/sports/baseball/stats/2024,https://goetbutigers.com/sports/baseball/stats/2023,https://goetbutigers.com/sports/baseball/stats/2022,best guess; domain unverified
Hardin-Simmons University,American Southwest Conference,hsuathletics.com,sidearm,https://hsuathletics.com/sports/baseball/stats/2026,https://hsuathletics.com/sports/baseball/stats/2025,https://hsuathletics.com/sports/baseball/stats/2024,https://hsuathletics.com/sports/baseball/stats/2023,https://hsuathletics.com/sports/baseball/stats/2022,best guess; domain unverified
Howard Payne University,American Southwest Conference,hpusports.com,sidearm,https://hpusports.com/sports/baseball/stats/2026,https://hpusports.com/sports/baseball/stats/2025,https://hpusports.com/sports/baseball/stats/2024,https://hpusports.com/sports/baseball/stats/2023,https://hpusports.com/sports/baseball/stats/2022,best guess; domain unverified
University of Mary Hardin-Baylor,American Southwest Conference,cruathletics.com,sidearm,https://cruathletics.com/sports/baseball/stats/2026,https://cruathletics.com/sports/baseball/stats/2025,https://cruathletics.com/sports/baseball/stats/2024,https://cruathletics.com/sports/baseball/stats/2023,https://cruathletics.com/sports/baseball/stats/2022,best guess; domain unverified
Austin College,SCAC,acroos.com,presto,https://acroos.com/sports/bsb/2025-26/teams/austin?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://acroos.com/sports/bsb/2024-25/teams/austin?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://acroos.com/sports/bsb/2023-24/teams/austin?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://acroos.com/sports/bsb/2022-23/teams/austin?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://acroos.com/sports/bsb/2021-22/teams/austin?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,best guess; may be presto (try scacsports.com/sports/bsb/YYYY-YY/teams/austin)
Centenary College (LA),SCAC,gocentenary.com,presto,https://gocentenary.com/sports/bsb/2025-26/teams/centenaryla?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://gocentenary.com/sports/bsb/2024-25/teams/centenaryla?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://gocentenary.com/sports/bsb/2023-24/teams/centenaryla?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://gocentenary.com/sports/bsb/2022-23/teams/centenaryla?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2021-22/teams/centenaryla?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,best guess; domain unverified
Concordia University Texas,SCAC,ctxtornados.com,presto,https://www.scacsports.com/sports/bsb/2025-26/teams/concordiatexas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2024-25/teams/concordiatexas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://ctxtornados.com/sports/baseball/stats/2024,https://ctxtornados.com/sports/baseball/stats/2023,https://ctxtornados.com/sports/baseball/stats/2022,best guess; domain and platform unverified
University of Dallas,SCAC,udallascrusaders.com,presto,https://www.scacsports.com/sports/bsb/2025-26/teams/dallas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2024-25/teams/dallas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2023-24/teams/dallas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2022-23/teams/dallas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2021-22/teams/dallas?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,best guess; may be presto (try scacsports.com/sports/bsb/YYYY-YY/teams/dallas)
Hendrix College,SCAC,hendrixwarriors.com,sidearm,https://hendrixwarriors.com/sports/baseball/stats/2026,https://hendrixwarriors.com/sports/baseball/stats/2025,https://hendrixwarriors.com/sports/baseball/stats/2024,https://hendrixwarriors.com/sports/baseball/stats/2023,https://hendrixwarriors.com/sports/baseball/stats/2022,confirmed via search (sidearm box-score URLs)
LeTourneau University,SCAC,letuathletics.com,sidearm,https://letuathletics.com/sports/baseball/stats/2026,https://letuathletics.com/sports/baseball/stats/2025,https://letuathletics.com/sports/baseball/stats/2024,https://letuathletics.com/sports/baseball/stats/2023,https://letuathletics.com/sports/baseball/stats/2022,best guess; domain unverified
McMurry University,SCAC,mcmurrysports.com,sidearm,https://mcmurrysports.com/sports/baseball/stats/2026,https://mcmurrysports.com/sports/baseball/stats/2025,https://mcmurrysports.com/sports/baseball/stats/2024,https://mcmurrysports.com/sports/baseball/stats/2023,https://mcmurrysports.com/sports/baseball/stats/2022,best guess; domain unverified
University of the Ozarks (AR),SCAC,ozarkseagles.com,presto,https://www.scacsports.com/sports/bsb/2025-26/teams/ozarksark?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2024-25/teams/ozarksark?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://ozarkseagles.com/sports/baseball/stats/2024,https://ozarkseagles.com/sports/baseball/stats/2023,https://ozarkseagles.com/sports/baseball/stats/2022,best guess; domain and platform unverified
Schreiner University,SCAC,schreinerathletics.com,presto,https://www.scacsports.com/sports/bsb/2025-26/teams/schreiner?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2024-25/teams/schreiner?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2023-24/teams/schreiner?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2022-23/teams/schreiner?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.scacsports.com/sports/bsb/2021-22/teams/schreiner?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,best guess; domain and platform unverified
University of St. Thomas (Houston),SCAC,ustcelts.com,sidearm,https://ustcelts.com/sports/baseball/stats/2026,https://ustcelts.com/sports/baseball/stats/2025,https://ustcelts.com/sports/baseball/stats/2024,https://ustcelts.com/sports/baseball/stats/2023,https://ustcelts.com/sports/baseball/stats/2022,confirmed pattern; SCAC presto alt: scacsports.com/sports/bsb/YYYY-YY/teams/stthomastex
Texas Lutheran University,SCAC,tlubulldogs.com,sidearm,https://tlubulldogs.com/sports/baseball/stats/2026,https://tlubulldogs.com/sports/baseball/stats/2025,https://tlubulldogs.com/sports/baseball/stats/2024,https://tlubulldogs.com/sports/baseball/stats/2023,https://tlubulldogs.com/sports/baseball/stats/2022,best guess; domain unverified
Arcadia University,MAC Freedom,arcadiaknights.com,sidearm,https://arcadiaknights.com/sports/baseball/stats/2026,https://arcadiaknights.com/sports/baseball/stats/2025,https://arcadiaknights.com/sports/baseball/stats/2024,https://arcadiaknights.com/sports/baseball/stats/2023,https://arcadiaknights.com/sports/baseball/stats/2022,confirmed via search
Delaware Valley University,MAC Freedom,athletics.delval.edu,sidearm,https://athletics.delval.edu/sports/baseball/stats/2026,https://athletics.delval.edu/sports/baseball/stats/2025,https://athletics.delval.edu/sports/baseball/stats/2024,https://athletics.delval.edu/sports/baseball/stats/2023,https://athletics.delval.edu/sports/baseball/stats/2022,confirmed via search
DeSales University,MAC Freedom,athletics.desales.edu,sidearm,https://athletics.desales.edu/sports/baseball/stats/2026,https://athletics.desales.edu/sports/baseball/stats/2025,https://athletics.desales.edu/sports/baseball/stats/2024,https://athletics.desales.edu/sports/baseball/stats/2023,https://athletics.desales.edu/sports/baseball/stats/2022,confirmed via search
FDU-Florham,MAC Freedom,fdudevils.com,sidearm,https://fdudevils.com/sports/baseball/stats/2026,https://fdudevils.com/sports/baseball/stats/2025,https://fdudevils.com/sports/baseball/stats/2024,https://fdudevils.com/sports/baseball/stats/2023,https://fdudevils.com/sports/baseball/stats/2022,confirmed via search
King's College (PA),MAC Freedom,kingscollegeathletics.com,sidearm,https://kingscollegeathletics.com/sports/baseball/stats/2026,https://kingscollegeathletics.com/sports/baseball/stats/2025,https://kingscollegeathletics.com/sports/baseball/stats/2024,https://kingscollegeathletics.com/sports/baseball/stats/2023,https://kingscollegeathletics.com/sports/baseball/stats/2022,confirmed via search
Lebanon Valley College,MAC Freedom,godutchmen.com,sidearm,https://godutchmen.com/sports/baseball/stats/2026,https://godutchmen.com/sports/baseball/stats/2025,https://godutchmen.com/sports/baseball/stats/2024,https://godutchmen.com/sports/baseball/stats/2023,https://godutchmen.com/sports/baseball/stats/2022,confirmed via search
Misericordia University,MAC Freedom,athletics.misericordia.edu,sidearm,https://athletics.misericordia.edu/sports/baseball/stats/2026,https://athletics.misericordia.edu/sports/baseball/stats/2025,https://athletics.misericordia.edu/sports/baseball/stats/2024,https://athletics.misericordia.edu/sports/baseball/stats/2023,https://athletics.misericordia.edu/sports/baseball/stats/2022,confirmed via search (box score URLs)
Stevens Institute of Technology,MAC Freedom,stevensducks.com,sidearm,https://stevensducks.com/sports/baseball/stats/2026,https://stevensducks.com/sports/baseball/stats/2025,https://stevensducks.com/sports/baseball/stats/2024,https://stevensducks.com/sports/baseball/stats/2023,https://stevensducks.com/sports/baseball/stats/2022,confirmed via search (box score URLs)
Kean University,NJAC,keanathletics.com,sidearm,https://keanathletics.com/sports/baseball/stats/2026,https://keanathletics.com/sports/baseball/stats/2025,https://keanathletics.com/sports/baseball/stats/2024,https://keanathletics.com/sports/baseball/stats/2023,https://keanathletics.com/sports/baseball/stats/2022,confirmed via search
Montclair State University,NJAC,montclairathletics.com,sidearm,https://montclairathletics.com/sports/baseball/stats/2026,https://montclairathletics.com/sports/baseball/stats/2025,https://montclairathletics.com/sports/baseball/stats/2024,https://montclairathletics.com/sports/baseball/stats/2023,https://montclairathletics.com/sports/baseball/stats/2022,confirmed via search
New Jersey City University,NJAC,keanathletics.com,sidearm,https://keanathletics.com/sports/baseball/stats/2026,https://keanathletics.com/sports/baseball/stats/2025,https://keanathletics.com/sports/baseball/stats/2024,https://keanathletics.com/sports/baseball/stats/2023,https://keanathletics.com/sports/baseball/stats/2022,confirmed via search
Ramapo College,NJAC,ramapoathletics.com,sidearm,https://ramapoathletics.com/sports/baseball/stats/2026,https://ramapoathletics.com/sports/baseball/stats/2025,https://ramapoathletics.com/sports/baseball/stats/2024,https://ramapoathletics.com/sports/baseball/stats/2023,https://ramapoathletics.com/sports/baseball/stats/2022,confirmed via search
Rowan University,NJAC,www.rowanathletics.com,sidearm,https://www.rowanathletics.com/sports/baseball/stats/2026,https://www.rowanathletics.com/sports/baseball/stats/2025,https://www.rowanathletics.com/sports/baseball/stats/2024,https://www.rowanathletics.com/sports/baseball/stats/2023,https://www.rowanathletics.com/sports/baseball/stats/2022,confirmed via search
Rutgers University-Camden,NJAC,scarletraptors.com,sidearm,https://scarletraptors.com/sports/baseball/stats/2026,https://scarletraptors.com/sports/baseball/stats/2025,https://scarletraptors.com/sports/baseball/stats/2024,https://scarletraptors.com/sports/baseball/stats/2023,https://scarletraptors.com/sports/baseball/stats/2022,confirmed via search
Rutgers University-Newark,NJAC,rutgersnewarkathletics.com,sidearm,https://rutgersnewarkathletics.com/sports/baseball/stats/2026,https://rutgersnewarkathletics.com/sports/baseball/stats/2025,https://rutgersnewarkathletics.com/sports/baseball/stats/2024,https://rutgersnewarkathletics.com/sports/baseball/stats/2023,https://rutgersnewarkathletics.com/sports/baseball/stats/2022,confirmed via search incl. 2022 page
Stockton University,NJAC,stocktonathletics.com,sidearm,https://stocktonathletics.com/sports/baseball/stats/2026,https://stocktonathletics.com/sports/baseball/stats/2025,https://stocktonathletics.com/sports/baseball/stats/2024,https://stocktonathletics.com/sports/baseball/stats/2023,https://stocktonathletics.com/sports/baseball/stats/2022,confirmed via search
The College of New Jersey (TCNJ),NJAC,tcnjathletics.com,sidearm,https://tcnjathletics.com/sports/baseball/stats/2026,https://tcnjathletics.com/sports/baseball/stats/2025,https://tcnjathletics.com/sports/baseball/stats/2024,https://tcnjathletics.com/sports/baseball/stats/2023,https://tcnjathletics.com/sports/baseball/stats/2022,sidearm stats page confirmed; year URLs pattern-derived
William Paterson University,NJAC,www.wpupioneers.com,sidearm,https://www.wpupioneers.com/sports/baseball/stats/2026,https://www.wpupioneers.com/sports/baseball/stats/2025,https://www.wpupioneers.com/sports/baseball/stats/2024,https://www.wpupioneers.com/sports/baseball/stats/2023,https://www.wpupioneers.com/sports/baseball/stats/2022,confirmed via search
Allegheny College,Presidents' Athletic Conference,alleghenygators.com,sidearm,https://alleghenygators.com/sports/baseball/stats/2026,https://alleghenygators.com/sports/baseball/stats/2025,https://alleghenygators.com/sports/baseball/stats/2024,https://alleghenygators.com/sports/baseball/stats/2023,https://alleghenygators.com/sports/baseball/stats/2022,confirmed via search
Bethany College (WV),Presidents' Athletic Conference,bethanybison.com,sidearm,https://bethanybison.com/sports/baseball/stats/2026,https://bethanybison.com/sports/baseball/stats/2025,https://bethanybison.com/sports/baseball/stats/2024,https://bethanybison.com/sports/baseball/stats/2023,https://bethanybison.com/sports/baseball/stats/2022,sidearm 2025 confirmed; older seasons may only be on legacy presto www.bethanybison.com/sports/bsb/<YYYY-YY>
Chatham University,Presidents' Athletic Conference,chathamcougars.com,sidearm,https://gochathamcougars.com/sports/baseball/stats/2026,https://gochathamcougars.com/sports/baseball/stats/2025,https://gochathamcougars.com/sports/baseball/stats/2024,https://gochathamcougars.com/sports/baseball/stats/2023,https://gochathamcougars.com/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Franciscan University of Steubenville,Presidents' Athletic Conference,athletics.franciscan.edu,sidearm,https://franciscanathletics.com/sports/baseball/stats/2026,https://franciscanathletics.com/sports/baseball/stats/2025,https://franciscanathletics.com/sports/baseball/stats/2024,https://franciscanathletics.com/sports/baseball/stats/2023,https://franciscanathletics.com/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform
Geneva College,Presidents' Athletic Conference,athletics.geneva.edu,sidearm,https://athletics.geneva.edu/sports/baseball/stats/2026,https://athletics.geneva.edu/sports/baseball/stats/2025,https://athletics.geneva.edu/sports/baseball/stats/2024,https://athletics.geneva.edu/sports/baseball/stats/2023,https://athletics.geneva.edu/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Grove City College,Presidents' Athletic Conference,athletics.gcc.edu,sidearm,https://athletics.gcc.edu/sports/baseball/stats/2026,https://athletics.gcc.edu/sports/baseball/stats/2025,https://athletics.gcc.edu/sports/baseball/stats/2024,https://athletics.gcc.edu/sports/baseball/stats/2023,https://athletics.gcc.edu/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Hiram College,Presidents' Athletic Conference,hiramterriers.com,unknown,https://hiramterriers.com/sports/baseball/stats/2026,https://hiramterriers.com/sports/baseball/stats/2025,https://hiramterriers.com/sports/baseball/stats/2024,https://hiramterriers.com/sports/baseball/stats/2023,https://hiramterriers.com/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); platform unknown - sidearm pattern assumed
Saint Vincent College,Presidents' Athletic Conference,athletics.stvincent.edu,sidearm,https://athletics.stvincent.edu/sports/baseball/stats/2026,https://athletics.stvincent.edu/sports/baseball/stats/2025,https://athletics.stvincent.edu/sports/baseball/stats/2024,https://athletics.stvincent.edu/sports/baseball/stats/2023,https://athletics.stvincent.edu/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Thiel College,Presidents' Athletic Conference,thieltomcats.com,sidearm,https://thielathletics.com/sports/baseball/stats/2026,https://thielathletics.com/sports/baseball/stats/2025,https://thielathletics.com/sports/baseball/stats/2024,https://thielathletics.com/sports/baseball/stats/2023,https://thielathletics.com/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Washington & Jefferson College,Presidents' Athletic Conference,gopresidents.com,sidearm,https://gopresidents.com/sports/baseball/stats/2026,https://gopresidents.com/sports/baseball/stats/2025,https://gopresidents.com/sports/baseball/stats/2024,https://gopresidents.com/sports/baseball/stats/2023,https://gopresidents.com/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Waynesburg University,Presidents' Athletic Conference,waynesburgsports.com,sidearm,https://waynesburgsports.com/sports/baseball/stats/2026,https://waynesburgsports.com/sports/baseball/stats/2025,https://waynesburgsports.com/sports/baseball/stats/2024,https://waynesburgsports.com/sports/baseball/stats/2023,https://waynesburgsports.com/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug
Westminster College (PA),Presidents' Athletic Conference,athletics.westminster.edu,sidearm,https://athletics.westminster.edu/sports/baseball/stats/2026,https://athletics.westminster.edu/sports/baseball/stats/2025,https://athletics.westminster.edu/sports/baseball/stats/2024,https://athletics.westminster.edu/sports/baseball/stats/2023,https://athletics.westminster.edu/sports/baseball/stats/2022,unconfirmed best guess (search budget exhausted); verify domain/platform/slug; PAC fallback pacathletics.org/teamstats.aspx?path=baseball&year=<YYYY>
Buena Vista University,American Rivers Conference,bvuathletics.com,sidearm,https://bvuathletics.com/sports/baseball/stats/2026,https://bvuathletics.com/sports/baseball/stats/2025,https://bvuathletics.com/sports/baseball/stats/2024,https://bvuathletics.com/sports/baseball/stats/2023,https://bvuathletics.com/sports/baseball/stats/2022,domain and stats pattern confirmed via web search
Central College (IA),American Rivers Conference,athletics.central.edu,sidearm,https://athletics.central.edu/sports/baseball/stats/2026,https://athletics.central.edu/sports/baseball/stats/2025,https://athletics.central.edu/sports/baseball/stats/2024,https://athletics.central.edu/sports/baseball/stats/2023,https://athletics.central.edu/sports/baseball/stats/2022,domain and Sidearm URL structure confirmed via web search
Coe College,American Rivers Conference,kohawks.com,sidearm,https://kohawkathletics.com/sports/baseball/stats/2026,https://kohawkathletics.com/sports/baseball/stats/2025,https://kohawkathletics.com/sports/baseball/stats/2024,https://kohawkathletics.com/sports/baseball/stats/2023,https://kohawkathletics.com/sports/baseball/stats/2022,Sidearm inferred from DNS (AWS Global Accelerator hosting)
University of Dubuque,American Rivers Conference,udspartans.com,sidearm,https://udspartans.com/sports/baseball/stats/2026,https://udspartans.com/sports/baseball/stats/2025,https://udspartans.com/sports/baseball/stats/2024,https://udspartans.com/sports/baseball/stats/2023,https://udspartans.com/sports/baseball/stats/2022,shares Sidearm hosting IP with bvuathletics.com
Loras College,American Rivers Conference,duhawks.com,sidearm,https://duhawks.com/sports/baseball/stats/2026,https://duhawks.com/sports/baseball/stats/2025,https://duhawks.com/sports/baseball/stats/2024,https://duhawks.com/sports/baseball/stats/2023,https://duhawks.com/sports/baseball/stats/2022,Sidearm inferred from DNS (collegiateathleticnews cluster)
Luther College,American Rivers Conference,luthernorse.com,sidearm,https://luthernorse.com/sports/baseball/stats/2026,https://luthernorse.com/sports/baseball/stats/2025,https://luthernorse.com/sports/baseball/stats/2024,https://luthernorse.com/sports/baseball/stats/2023,https://luthernorse.com/sports/baseball/stats/2022,Sidearm inferred (Rackspace hosting; pattern assumed)
Nebraska Wesleyan University,American Rivers Conference,nwusports.com,sidearm,https://nwusports.com/sports/baseball/stats/2026,https://nwusports.com/sports/baseball/stats/2025,https://nwusports.com/sports/baseball/stats/2024,https://nwusports.com/sports/baseball/stats/2023,https://nwusports.com/sports/baseball/stats/2022,nwusports.com on Sidearm infra; nwusport.com also resolves (generic host)
Simpson College (IA),American Rivers Conference,simpsonathletics.com,presto,https://www.simpsonathletics.com/sports/bsb/2025-26/teams/simpson?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.simpsonathletics.com/sports/bsb/2024-25/teams/simpson?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.simpsonathletics.com/sports/bsb/2023-24/teams/simpson?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.simpsonathletics.com/sports/bsb/2022-23/teams/simpson?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://www.simpsonathletics.com/sports/bsb/2021-22/teams/simpson?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,Sidearm inferred from DNS (CloudFront hosting)
Wartburg College,American Rivers Conference,go-knights.net,sidearm,https://go-knights.net/sports/baseball/stats/2026,https://go-knights.net/sports/baseball/stats/2025,https://go-knights.net/sports/baseball/stats/2024,https://go-knights.net/sports/baseball/stats/2023,https://go-knights.net/sports/baseball/stats/2022,shares Sidearm hosting IP with athletics.central.edu
Bethany Lutheran College,UMAC,blcvikings.com,sidearm,https://blcvikings.com/sports/baseball/stats/2026,https://blcvikings.com/sports/baseball/stats/2025,https://blcvikings.com/sports/baseball/stats/2024,https://blcvikings.com/sports/baseball/stats/2023,https://blcvikings.com/sports/baseball/stats/2022,Sidearm inferred from DNS (collegiateathleticnews cluster)
Crown College (MN),UMAC,crownstorm.com,sidearm,https://athletics.crown.edu/sports/baseball/stats/2026,https://athletics.crown.edu/sports/baseball/stats/2025,https://athletics.crown.edu/sports/baseball/stats/2024,https://athletics.crown.edu/sports/baseball/stats/2023,https://athletics.crown.edu/sports/baseball/stats/2022,crownstorm.com on Sidearm AWS infra; crownathletics.com also resolves; unverified
Martin Luther College,UMAC,mlcknights.com,sidearm,https://mlcknights.com/sports/baseball/stats/2026,https://mlcknights.com/sports/baseball/stats/2025,https://mlcknights.com/sports/baseball/stats/2024,https://mlcknights.com/sports/baseball/stats/2023,https://mlcknights.com/sports/baseball/stats/2022,best guess; platform and team slug unverified
University of Minnesota Morris,UMAC,morriscougars.com,sidearm,https://morriscougars.com/sports/baseball/stats/2026,https://morriscougars.com/sports/baseball/stats/2025,https://morriscougars.com/sports/baseball/stats/2024,https://morriscougars.com/sports/baseball/stats/2023,https://morriscougars.com/sports/baseball/stats/2022,shares Sidearm hosting IP with bvuathletics.com
North Central University (MN),UMAC,ncurams.com,sidearm,https://ncurams.com/sports/baseball/stats/2026,https://ncurams.com/sports/baseball/stats/2025,https://ncurams.com/sports/baseball/stats/2024,https://ncurams.com/sports/baseball/stats/2023,https://ncurams.com/sports/baseball/stats/2022,domain inferred via DNS (Sidearm hosting block); unverified
University of Northwestern-St. Paul,UMAC,unweagles.com,sidearm,https://unweagles.com/sports/baseball/stats/2026,https://unweagles.com/sports/baseball/stats/2025,https://unweagles.com/sports/baseball/stats/2024,https://unweagles.com/sports/baseball/stats/2023,https://unweagles.com/sports/baseball/stats/2022,Sidearm inferred from DNS (collegiateathleticnews cluster)
UW-Superior,UMAC,uwsyellowjackets.com,sidearm,https://uwsyellowjackets.com/sports/baseball/stats/2026,https://uwsyellowjackets.com/sports/baseball/stats/2025,https://uwsyellowjackets.com/sports/baseball/stats/2024,https://uwsyellowjackets.com/sports/baseball/stats/2023,https://uwsyellowjackets.com/sports/baseball/stats/2022,Sidearm inferred from DNS (collegiateathleticnews cluster)
Blackburn College,SLIAC,blackburnbeavers.com,presto,https://blackburnbeavers.com/sports/bsb/2025-26/teams/blackburn?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://blackburnbeavers.com/sports/bsb/2024-25/teams/blackburn?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://blackburnbeavers.com/sports/bsb/2023-24/teams/blackburn?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://blackburnbeavers.com/sports/bsb/2022-23/teams/blackburn?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://blackburnbeavers.com/sports/bsb/2021-22/teams/blackburn?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,Sidearm inferred from DNS (CloudFront hosting)
Eureka College,SLIAC,eurekareddevils.com,presto,https://eurekareddevils.com/sports/baseball/stats/2026,https://eurekareddevils.com/sports/bsb/2024-25/teams/eureka?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://eurekareddevils.com/sports/bsb/2023-24/teams/eureka?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://eurekareddevils.com/sports/bsb/2022-23/teams/eureka?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,https://eurekareddevils.com/sports/bsb/2021-22/teams/eureka?tmpl=teaminfo-network-monospace-template&sort=ab&pos=h,Sidearm inferred from DNS (CloudFront hosting)
Greenville University,SLIAC,gupanthers.com,sidearm,https://greenvillepanthers.com/sports/baseball/stats/2026,https://greenvillepanthers.com/sports/baseball/stats/2025,https://greenvillepanthers.com/sports/baseball/stats/2024,https://greenvillepanthers.com/sports/baseball/stats/2023,https://greenvillepanthers.com/sports/baseball/stats/2022,best guess; platform and team slug unverified (bare EC2 host; not Sidearm infra)
